index,n_methods,total_time_min,baseline_equal_gCO2,rel_diff_median,rel_diff_p10,rel_diff_p90,abs_rel_diff_median,abs_rel_diff_p90
E1829,3,30,62.90838059272018,0.000535536204777301,-0.011792092278397474,0.011498086958012054,0.006668229159106637,0.014191320213274487
E1830,3,20,18.21812264473806,-0.0011862077959214766,-0.030179218489283136,0.0283278082505161,0.01698069170850844,0.0339170230629208
E1831,2,20,67.57358463651227,0.0,0.0,0.0,0.0,0.0
E1836,2,20,16.8536998854609,0.0024042333563068577,-0.035828117727386324,0.04367286990579351,0.023234109176388754,0.04947105940612149
E1837,2,25,17.837069270995066,0.0006669244514829458,-0.046172448561685835,0.04916944859297194,0.026076674215833557,0.05950022540453568
E1845,3,30,62.90838059272018,-0.0006885113174641467,-0.012503707676348836,0.011642465937884086,0.00691479345472284,0.015072991720636973
E1847,2,45,63.86892273029794,0.0015732139782421739,-0.023286060655795568,0.023655512422873184,0.013321345283184478,0.029144825672701363
E1848,2,30,60.87316007778264,0.0012002708663546957,-0.014466809831969943,0.015486334439133565,0.00888200618789625,0.018708382054210763
E1851,3,20,18.21812264473806,0.0021784782490550563,-0.028110366403263583,0.028672078381048894,0.015031288951118505,0.034945326539059754
E1852,2,30,60.87316007778264,-1.324089371917242e-06,-0.017233486140995125,0.017222779249760168,0.009302774095642768,0.021456294170410718
E1853,2,30,18.84326590448563,6.535980877127374e-05,-0.05427173374081486,0.047971828026136004,0.031234712982067654,0.06733033680114715
E1854,3,40,65.59157161536169,-0.0005974454148550267,-0.0160616880465723,0.015639510086900708,0.008508793162477962,0.019620315492820176
E1855,3,30,62.90838059272018,-0.0003534286256456007,-0.012678362433063696,0.011385541514631446,0.0065536177940134915,0.015132402954101308
E1857,2,15,252.6142443963845,-0.010915320944007342,-0.164076091638058,0.15914832987100214,0.08482477259032878,0.19816084856934896
E1858,3,10,15.657002613268213,8.71044291557729e-05,-0.017892545322886633,0.015929905805114466,0.009463021219651507,0.02043335277180307
E1859,2,10,4.0932682778314735,2.1698514717697989e-16,0.0,4.3397029435395977e-16,2.1698514717697989e-16,4.3397029435395977e-16
E1861,4,50,77.70403271528713,0.0004510233197148347,-0.013487519994405043,0.013816707363381775,0.008073229516269941,0.01873728318203963
E1862,3,30,62.90838059272018,-0.0014959852695055928,-0.012755481547070154,0.010559212967662763,0.006800367780876755,0.014689194310885697
E1864,3,40,65.59157161536169,-0.0005006443819754144,-0.015496043643775787,0.01462928303202384,0.00857932727134271,0.018357723040064177
E1867,2,45,18.180021146699403,0.0,-3.9083713381109006e-16,0.0,0.0,3.9083713381109006e-16
E1868,3,20,18.21812264473806,-0.00023209557453683324,-0.028526987637885824,0.028929263984857033,0.014634546888812059,0.03446920820535017
E1871,2,20,58.86076681080151,0.0003916941734467768,-0.011118914067220946,0.011642858457946203,0.0061725744593776385,0.013915326937814823
E1874,3,120,45.05003287115316,0.004159549128355617,-0.06534192106627801,0.06863536195323651,0.03915167255561106,0.08812737670161923
E1877,2,45,18.180021146699403,0.0,-3.9083713381109006e-16,0.0,0.0,3.9083713381109006e-16
E1879,2,75,69.90610253124133,-0.0016364067878946774,-0.03719037421663351,0.036523634993820456,0.01969249460596495,0.04506651224873652
E188,2,20,8.118054811793737,2.1881557597019388e-16,0.0,4.3763115194038776e-16,2.1881557597019388e-16,4.3763115194038776e-16
E1880,4,75,82.73501588273997,-0.00106066854499705,-0.024557992343612767,0.021926264067831668,0.010826522606735084,0.029762367839613106
E1881,4,25,267.84812402558185,-0.004842037070182239,-0.1565392430071765,0.15391189372849812,0.08803119359989647,0.18612334425220028
E1882,3,90,79.00752672856923,-0.0014294049792442048,-0.02742721932478993,0.028173944102653687,0.016089498146083174,0.03489179735713184
E1884,2,20,58.83793956284511,-5.3422613940254196e-05,-0.010958501631688584,0.010768815128855138,0.0053475959368551864,0.013855198417831198
E1885,2,30,60.87316007778264,0.0008430966721328089,-0.017508416559594696,0.016999129212893222,0.009302903194444129,0.02070063263396664
E1886,2,25,10.13044807877487,0.0,-1.7534829906705122e-16,1.7534829906705122e-16,1.7534829906705122e-16,1.7534829906705122e-16
E1887,3,20,361.9348637891522,1.017271070336086e-06,-0.0013082878120464253,0.0014761293075806964,0.00073086637793562,0.0017219457520585436
E1888,3,45,66.93316712668245,0.0002285353187462951,-0.017648487253452066,0.01806331782337833,0.010280560510755236,0.021828545367282945
E1889,2,30,60.87316007778264,0.0009062473689106311,-0.01559481300773275,0.017169470301014768,0.00899382406219357,0.020560600144268023
E189,2,120,48.365920151416375,2.938195876500004e-16,0.0,2.938195876500004e-16,2.938195876500004e-16,2.938195876500004e-16
E1891,2,20,16.8308726375045,0.0010011978440984106,-0.043346499632578514,0.03790344316828471,0.021052348298964303,0.049451125404002004
E1895,2,20,292.4569924475931,0.006945028829184467,-0.1411616820678459,0.14014968010213402,0.07474199628935974,0.17482628922984855
E1896,2,20,58.86076681080151,-0.0004708669326787514,-0.01187940754630545,0.011944988730106963,0.006027527583968314,0.013942561863607324
E1898,2,30,60.87316007778264,5.659651677359933e-05,-0.016681615156632214,0.017519855750311786,0.009681386752172661,0.021210510498895597
E190,2,30,67.57358463651227,0.0,0.0,0.0,0.0,0.0
E1901,2,50,64.8751193637885,0.000812188642915471,-0.025336225664341672,0.025790315874959346,0.014218546707942495,0.03112337184403371
E1902,2,10,14.818479370523367,0.0005220465453629964,-0.020719542217729217,0.023187145963317838,0.010830288274752306,0.027999436742100748
E1903,2,15,15.824676004013932,0.003114350252011589,-0.02873645341355372,0.035019686882798017,0.016793305466561242,0.039837991667939845
E1904,2,45,63.86892273029794,-0.0007688328172179482,-0.023531692042939128,0.02330587771221174,0.012159050357594273,0.029521947713293115
E1905,3,30,62.90838059272018,0.00015587224792410409,-0.012199979080128053,0.012211912925119592,0.006565276737511083,0.01433237265038364
E1907,4,30,73.67924618132488,-0.00040204909572617896,-0.009045691290621985,0.0082571823148377,0.0045360962125816535,0.011373236988555404
E1908,3,30,62.90838059272018,7.001789776227526e-05,-0.012441266547823916,0.011787526526439027,0.0071267830619309806,0.014889830703251124
E1909,2,60,66.88751263076963,-0.001800568600663936,-0.03295392593883952,0.0314100728483283,0.01721226962261082,0.03741831711184593
E1910,2,90,72.92469243171303,-0.002029294557070754,-0.04209701623829856,0.044945755727086645,0.023605656556285142,0.05201831801656081
E1911,2,30,60.850332829826236,-0.0008670169349537873,-0.016817758020132176,0.015396895489215918,0.008986219801968207,0.020130149047075392
E1913,2,30,60.87316007778264,0.0008092230353200667,-0.015935575181063363,0.016471395018605884,0.00915741312486213,0.020545592370897155
E1919,2,55,664.6971507976423,-0.00590295068553605,-0.1768095650744622,0.15764672800104432,0.09152596419619596,0.2088733549042361
E192,2,15,6.227732535984268,0.0,0.0,2.852333219412263e-16,0.0,2.852333219412263e-16
E1925,2,5,2.0808750108503418,0.0,0.0,2.134146489022362e-16,0.0,2.134146489022362e-16
E1927,3,30,20.90131366737957,-0.0014145451800297196,-0.03682248125264044,0.03340113951902961,0.019644546131359276,0.04478465802897426
E1929,2,20,67.57358463651227,0.0,0.0,0.0,0.0,0.0
E193,3,120,45.05003287115315,0.0019568346874760567,-0.06727414659890085,0.06502283045722884,0.036160170404818226,0.08401526913273343
E1931,3,30,62.90838059272018,0.0009886914006077777,-0.012697300944587977,0.013275270668484248,0.00664811219334523,0.015410898132451476
E1932,2,120,48.365920151416375,2.938195876500004e-16,0.0,2.938195876500004e-16,2.938195876500004e-16,2.938195876500004e-16
E1934,2,30,12.142841345756002,1.4628840061565148e-16,-1.4628840061565148e-16,1.4628840061565148e-16,1.4628840061565148e-16,1.4628840061565148e-16
E1936,2,20,67.57358463651227,0.0,0.0,0.0,0.0,0.0
E1937,2,45,589.5403257809264,0.013235576092616691,-0.13424641396930792,0.16276350323342847,0.0859528286408573,0.1878577543225692
E1938,2,40,20.878486419423165,0.0005007994008194154,-0.06826032702019792,0.06143607988083379,0.03180299562858013,0.08029270171352644
E1943,2,20,58.86076681080151,0.0006927671562175855,-0.010329196734752664,0.012455998245585596,0.006092284493250737,0.014374092770512267
E1944,3,20,435.05699244759313,-0.0033851431484402516,-0.09414866541698942,0.08315812675745798,0.049550455353965614,0.10757697561188055
E1946,2,20,16.8308726375045,-0.0008685598484978914,-0.038723292447376684,0.040218607111866735,0.020975052223646692,0.050041271792376676
E1947,2,14,15.646263925272223,0.0007264450024459164,-0.030331498172119775,0.029376393656490158,0.01540805494548798,0.03700077722042069
E195,2,15,15.824676004013932,-0.0019439885329378863,-0.03457442977035791,0.028733048049990877,0.01624503734169838,0.04037386556085885
